step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
205.0,-0.75,164,0,0.0,163,0.9939024390243902,0.0,0,25,0,3,61,86,0,9.0,0.36,6.884920355119797,1,3.0,0.30641005446516534,0,5.0,0.5756396381886567,2,8.0,0.508296643578531,0,2.0,0.3593380426181819,3,18.0
210.0,-2.25,168,0,0.0,167,0.9940476190476191,0.0,0,28,0,9,62,90,0,36.0,1.2857142857142858,7.396544945870586,4,15.0,0.3171669430624158,2,6.0,0.3304747397214602,2,13.0,0.482258902359963,1,4.0,0.3644792562710771,9,38.0
215.0,-1.25,172,0,0.0,171,0.9941860465116279,0.0,0,28,0,5,64,92,0,30.0,1.0714285714285714,7.41500945163495,1,19.0,0.5577974693200833,0,4.0,0.3182935079437462,3,22.0,0.1952994227295546,1,2.0,0.00047600834664064564,5,47.0
220.0,-1.0,176,0,0.0,175,0.9943181818181818,0.0,0,27,0,4,68,95,0,23.0,0.8518518518518519,8.731665728419044,1,11.0,0.5597261042727915,0,2.0,0.9045707920172129,2,19.0,0.058235108180235494,1,9.0,0.6550215666117738,4,41.0
225.0,0.0,180,0,0.0,179,0.9944444444444445,0.0,0,25,0,0,72,97,0,0.0,0.0,9.683940864822018,0,3.0,0.5637093479810437,0,2.0,0.8918043462496623,0,8.0,0.3051350266340117,0,4.0,0.9093643866026712,0,17.0
230.0,-0.75,184,0,0.0,183,0.9945652173913043,0.0,0,26,0,3,74,100,0,7.0,0.2692307692307692,8.506695865263923,1,5.0,0.49850395305133866,1,3.0,0.4638678898626578,0,2.0,0.8964503740320976,1,5.0,0.6102285896983805,3,15.0
235.0,-2.0,188,0,0.0,187,0.9946808510638298,0.0,0,31,0,8,74,105,0,32.0,1.032258064516129,6.864502205227151,3,17.0,0.4399512549983606,4,16.0,0.33829688523416973,0,2.0,0.9630974685451236,1,6.0,0.5222982489265963,8,41.0
240.0,-3.25,192,0,0.0,191,0.9947916666666666,0.0,0,33,0,13,75,108,0,87.0,2.6363636363636362,5.199804146358403,4,34.0,0.4786284347882653,5,41.0,0.43914707310481005,1,3.0,0.14053966220831018,3,15.0,0.18783066162506143,13,93.0
245.0,-3.75,196,0,0.0,195,0.9948979591836735,0.0,0,34,0,15,75,109,0,107.0,3.1470588235294117,3.7136407004000556,5,57.0,0.1255721390226776,3,46.0,0.31144154166830046,4,18.0,0.1912212586415418,3,25.0,0.0789228126156226,15,146.0
250.0,-2.5,200,0,0.0,197,0.985,0.0,0,32,0,10,77,109,0,72.0,2.25,4.820165116303378,4,63.0,0.12057355440300548,4,39.0,0.10374035951094157,1,22.0,0.30955802503790686,1,19.0,0.30479934569955736,10,143.0
255.0,-2.5,204,0,0.0,201,0.9852941176470589,0.0,0,32,0,10,78,110,0,60.0,1.875,6.338973098113764,3,32.0,0.2806688615055729,5,48.0,0.2805535040110076,1,14.0,0.011826771837411477,1,10.0,0.014114163927771307,10,104.0
260.0,-1.5,208,0,0.0,205,0.9855769230769231,0.0,0,31,0,6,82,113,0,42.0,1.3548387096774193,7.821987101543975,1,27.0,0.3281526307365188,1,42.0,0.5931270715810952,2,23.0,3.0388926650045316e-05,2,21.0,0.45806823020905274,6,113.0
265.0,-1.0,212,0,0.0,209,0.9858490566037735,0.0,0,29,0,4,87,116,0,41.0,1.4137931034482758,6.763425532062815,1,12.0,0.6113555003613659,1,27.0,0.3221171523142978,2,35.0,0.5973574666177385,0,13.0,0.7429893338038663,4,87.0
270.0,-1.5,216,0,0.0,213,0.9861111111111112,0.0,0,29,0,6,89,118,0,22.0,0.7586206896551724,7.102113812933843,0,0.0,0.7609596038614097,5,42.0,0.203659894403029,0,14.0,0.7948854407480886,1,4.0,0.39618134602839605,6,60.0
275.0,-1.5,220,0,0.0,217,0.9863636363636363,0.0,0,31,0,6,89,120,0,27.0,0.8709677419354839,7.115912286904672,0,0.0,0.7194154151029142,5,59.0,0.2696174967381457,1,3.0,0.5468052233795088,0,4.0,0.5518801920661334,6,66.0
280.0,-1.0,224,0,0.0,221,0.9866071428571429,0.0,0,28,0,4,93,121,0,16.0,0.5714285714285714,7.373459825535064,2,4.0,0.38563974524614497,2,38.0,0.3212023252556213,0,1.0,0.15604354551374966,0,4.0,0.8946120876851841,4,47.0
285.0,-1.0,228,0,0.0,225,0.9868421052631579,0.0,0,27,0,4,94,121,0,19.0,0.7037037037037037,6.558505053277167,3,18.0,0.20226345124765613,1,36.0,0.20658460414674973,0,0.0,1.0,0,4.0,0.6791466942222373,4,58.0
290.0,-1.5,232,0,0.0,229,0.9870689655172413,0.0,0,27,0,6,96,123,0,24.0,0.8888888888888888,6.726683658179878,1,22.0,0.2638670278753844,3,36.0,0.007963116267038665,0,0.0,1.0,2,9.0,0.3794684965974472,6,67.0
295.0,-0.75,236,0,0.0,233,0.9872881355932204,0.0,0,26,0,3,98,124,0,14.0,0.5384615384615384,8.329350501560286,1,10.0,0.516805028442023,2,39.0,0.08746284229537778,0,2.0,0.9642178023367085,0,10.0,0.06438429294433302,3,61.0
300.0,-0.5,240,0,0.0,237,0.9875,0.0,0,25,0,2,103,128,0,6.0,0.24,8.878766864333867,1,6.0,0.3959428970192812,0,13.0,0.6444472564783209,0,2.0,0.7473080703300141,1,7.0,0.6601628765061642,2,28.0
305.0,-1.5,244,0,0.0,241,0.9877049180327869,0.0,0,21,0,6,107,128,0,21.0,1.0,7.96780233078717,2,16.0,0.5030024982495243,1,9.0,0.6320324960449758,3,10.0,0.19866495807136242,0,2.0,0.940599608542004,6,37.0
310.0,-1.0,248,0,0.0,245,0.9879032258064516,0.0,0,22,0,4,108,130,0,20.0,0.9090909090909091,7.383266403110539,0,8.0,0.3685230138651241,1,14.0,0.5683507281878712,3,20.0,0.06446514440746817,0,0.0,0.9083669328600206,4,42.0
315.0,-1.75,252,0,0.0,249,0.9880952380952381,0.0,0,23,0,7,110,133,0,38.0,1.6521739130434783,8.097141377783064,3,8.0,0.42211690280645975,1,5.0,0.3925730341199412,3,32.0,0.46725045574089213,0,2.0,0.9317336818900458,7,47.0
320.0,-1.25,256,0,0.0,253,0.98828125,0.0,0,22,0,5,111,133,0,33.0,1.5,8.231480934760222,4,26.0,0.321651746241562,1,9.0,0.0,0,25.0,0.5898164110876776,0,4.0,0.7928660390130314,5,64.0
325.0,-1.5,260,0,0.0,257,0.9884615384615385,0.0,0,23,0,6,114,137,0,50.0,2.1739130434782608,7.754899898578784,4,46.0,0.30474915909564815,0,0.0,0.924322163086768,0,2.0,0.6901029912072842,2,8.0,0.5598445629916144,6,56.0
330.0,-1.5,264,0,0.0,261,0.9886363636363636,0.0,0,23,0,6,115,138,0,28.0,1.2173913043478262,6.806990079574587,3,51.0,0.3871802627535875,0,0.0,0.9105930655647485,3,9.0,0.24042789615562188,0,4.0,0.26058307707734624,6,64.0
335.0,-1.75,268,0,0.0,265,0.9888059701492538,0.0,0,22,0,7,116,138,0,37.0,1.6818181818181819,6.099795902132621,1,27.0,0.256140446830622,0,2.0,0.5671654642706561,4,25.0,0.0012952112759947296,2,6.0,0.00017654364504350546,7,60.0
340.0,-1.75,272,0,0.0,269,0.9889705882352942,0.0,0,19,0,7,120,139,0,42.0,2.210526315789474,5.307820350958065,4,39.0,0.016140321847120987,1,7.0,0.7440976068639539,2,27.0,0.0655793880784135,0,5.0,0.17447878684813511,7,78.0
345.0,-2.5,276,0,0.0,273,0.9891304347826086,0.0,0,19,0,10,122,141,0,88.0,4.631578947368421,4.924583378416783,6,68.0,0.14247185012353916,2,14.0,0.39222619322295826,2,27.0,0.0,0,0.0,1.0,10,109.0
350.0,-1.5,280,0,0.0,277,0.9892857142857143,0.0,0,20,0,6,122,142,0,44.0,2.2,6.007254391767126,3,72.0,0.31947009734094695,3,15.0,0.2468244955825726,0,14.0,0.2728715005666822,0,0.0,1.0,6,101.0
355.0,-1.75,284,0,0.0,281,0.9894366197183099,0.0,0,18,0,7,125,143,0,75.0,4.166666666666667,7.921499796708981,4,66.0,0.3009506063090736,3,30.0,0.24030567030777775,0,2.0,0.9316190596924447,0,4.0,0.9712569351580195,7,102.0
360.0,-0.25,288,0,0.0,285,0.9895833333333334,0.0,0,17,0,1,126,143,0,6.0,0.35294117647058826,8.716729214299736,1,48.0,0.2810158370687513,0,23.0,0.13449160354529988,0,2.0,0.9101713389268375,0,4.0,0.9783050429319975,1,77.0
365.0,-0.25,292,0,0.0,289,0.9897260273972602,0.0,0,19,0,1,126,145,0,2.0,0.10526315789473684,8.302854850202522,0,6.0,0.7033948595383803,0,2.0,0.9129951240538179,1,4.0,0.09072099509789897,0,2.0,0.35156224702751965,1,14.0
370.0,-0.75,296,0,0.0,293,0.9898648648648649,0.0,0,21,0,3,126,147,0,11.0,0.5238095238095238,9.033526165038003,0,0.0,0.7222035853022574,0,2.0,0.9390405076634641,1,7.0,0.10233542663701782,2,11.0,0.0001277287902203389,3,20.0
375.0,-0.25,300,0,0.0,297,0.99,0.0,0,19,0,1,129,148,0,5.0,0.2631578947368421,10.578848237129991,1,5.0,0.6988653729611938,0,0.0,0.8374062520273426,0,2.0,0.5027171988403224,0,7.0,0.3068130028018253,1,14.0
380.0,-0.25,304,0,0.0,301,0.9901315789473685,0.0,0,17,0,1,132,149,0,4.0,0.23529411764705882,10.557923023983262,0,0.0,0.5036227687514439,1,4.0,0.45945476591417994,0,0.0,1.0,0,0.0,1.0,1,4.0
385.0,-0.25,308,0,0.0,305,0.9902597402597403,0.0,0,16,0,1,135,151,0,4.0,0.25,10.864095620891938,1,4.0,0.41411159185249075,0,2.0,0.9013480559174551,0,0.0,1.0,0,0.0,1.0,1,6.0
390.0,0.0,312,0,0.0,309,0.9903846153846154,0.0,0,11,0,0,141,152,0,0.0,0.0,11.122649306232933,0,0.0,0.6963800190523669,0,2.0,0.8958719158587986,0,0.0,1.0,0,2.0,0.9270991767537563,0,4.0
395.0,-0.25,316,0,0.0,313,0.990506329113924,0.0,0,12,0,1,142,154,0,2.0,0.16666666666666666,9.012457913383505,1,2.0,0.7029928666350078,0,2.0,0.375528700209988,0,2.0,0.8522968787008782,0,2.0,0.9343340980294998,1,8.0
