step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
225.0,-8.75,0,0,0.0,0,0.0,0.0,0,38,0,35,67,105,0,1065.0,28.026315789473685,0.6973872369096955,13,386.0,0.06635763277752568,5,243.0,0.002191719419775552,14,288.0,0.06409239143538643,3,148.0,0.0,35,1065.0
230.0,-4.75,0,0,0.0,0,0.0,0.0,0,39,0,19,67,106,0,348.0,8.923076923076923,3.048679291350023,8,331.0,0.19406187241314726,1,153.0,0.20990865478437173,10,243.0,0.039654512745840004,0,50.0,0.4845425471342978,19,777.0
235.0,-2.25,0,0,0.0,0,0.0,0.0,0,40,0,9,67,107,0,131.0,3.275,6.582606066547848,3,223.0,0.23893919651751466,1,59.0,0.6723283178491021,5,208.0,0.17332468113076585,0,1.0,0.9289402365440802,9,491.0
240.0,-1.25,0,0,0.0,0,0.0,0.0,0,39,0,5,68,107,0,56.0,1.435897435897436,8.521299559120495,3,160.0,0.32792749870274684,1,15.0,0.7591082054914545,1,147.0,0.3229172319625324,0,1.0,0.9037484761575163,5,323.0
245.0,-1.0,0,0,0.0,0,0.0,0.0,0,38,0,4,72,110,0,64.0,1.6842105263157894,10.204653565753999,3,81.0,0.5624192758320066,1,19.0,0.7149364568450745,0,103.0,0.583136890435167,0,0.0,0.8554757467259037,4,203.0
250.0,-1.0,0,0,0.0,0,0.0,0.0,0,36,0,4,76,112,0,84.0,2.3333333333333335,10.410745072812896,3,60.0,0.3482719870572096,1,24.0,0.7267086353595033,0,45.0,0.7725791774422054,0,0.0,0.7793206595665839,4,129.0
255.0,-1.25,0,0,0.0,0,0.0,0.0,0,35,0,5,79,114,0,105.0,3.0,9.747943741171532,4,76.0,0.18800865756655738,1,29.0,0.731096013814405,0,0.0,0.8306666563908554,0,0.0,0.8257861100853118,5,105.0
260.0,-1.5,0,0,0.0,0,0.0,0.0,0,33,0,6,84,117,0,134.0,4.0606060606060606,8.495110020417316,5,100.0,0.1991039625523052,1,34.0,0.4982203060105338,0,0.0,0.81777909631778,0,0.0,0.6911750056142502,6,134.0
265.0,-3.0,0,0,0.0,0,0.0,0.0,0,33,0,12,86,119,0,179.0,5.424242424242424,5.4275075223260085,6,128.0,0.22974298788763647,2,42.0,0.006975348175892696,1,3.0,0.5134130147445413,3,6.0,0.23307046320466204,12,179.0
270.0,-4.75,0,0,0.0,0,0.0,0.0,0,29,0,19,92,121,0,260.0,8.96551724137931,3.0470474349420127,6,158.0,0.3465314800056677,4,62.0,2.9779818797680923e-05,3,12.0,0.21146349108578305,6,28.0,0.01365226980132055,19,260.0
275.0,-4.5,0,0,0.0,0,0.0,0.0,0,28,0,18,94,122,0,144.0,5.142857142857143,2.5639085119018543,2,85.0,0.3593375566575997,3,33.0,0.0,5,31.0,0.1417623960205245,8,66.0,0.07988274463730868,18,215.0
280.0,-4.5,0,0,0.0,0,0.0,0.0,0,28,0,18,94,122,0,217.0,7.75,3.463130611286784,2,39.0,0.3679649012073335,3,48.0,0.0,5,57.0,0.41043216641019337,8,106.0,0.10266198936134971,18,250.0
285.0,-4.5,0,0,0.0,0,0.0,0.0,0,31,0,18,94,125,0,307.0,9.903225806451612,5.028424813762706,2,17.0,0.5638739396511562,3,63.0,0.0,5,82.0,0.4996238791615734,8,146.0,1.0107022985241846e-06,18,308.0
