step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
305.0,-6.5,0,0,0.0,0,0.0,0.0,0,36,0,26,94,130,0,888.0,24.666666666666668,3.3196622144065806,9,304.0,0.09029758405842299,6,222.0,0.215971402887642,6,171.0,0.11889255098243143,5,191.0,0.16581260959696795,26,888.0
310.0,-7.0,0,0,0.0,0,0.0,0.0,0,36,0,28,97,133,0,1021.0,28.36111111111111,2.6469644053082644,9,349.0,0.22788400159259528,7,254.0,0.15119070818444247,7,202.0,0.0001285410420096509,5,216.0,0.16619453215496513,28,1021.0
315.0,-7.5,0,0,0.0,0,0.0,0.0,0,36,0,30,99,135,0,1164.0,32.333333333333336,2.0356722468919903,9,394.0,0.2753869260506829,8,291.0,0.10552405210772005,7,237.0,0.11693188442306197,6,242.0,0.0002713195365823496,30,1164.0
320.0,-2.75,0,0,0.0,0,0.0,0.0,0,41,0,11,99,140,0,272.0,6.634146341463414,4.413240233123204,5,319.0,0.352966721761253,3,213.0,0.1779936663414038,2,158.0,0.22805119769389526,1,154.0,0.2485553833740081,11,844.0
325.0,-2.25,0,0,0.0,0,0.0,0.0,0,43,0,9,99,142,0,75.0,1.744186046511628,7.127458013313402,4,187.0,0.22267670309968446,3,130.0,0.5209988150643712,1,39.0,0.5247230147672894,1,60.0,0.6919344805091302,9,416.0
330.0,-2.0,0,0,0.0,0,0.0,0.0,0,46,0,8,99,145,0,114.0,2.4782608695652173,8.54029292859363,3,110.0,0.30005912012080144,3,50.0,0.5923733483578916,1,21.0,0.6138157771797818,1,17.0,0.6837796409323992,8,198.0
335.0,-2.25,0,0,0.0,0,0.0,0.0,0,43,0,9,103,146,0,159.0,3.697674418604651,9.318146252447416,4,49.0,0.41594803744369113,3,64.0,0.6240249024442808,1,26.0,0.6207625147939924,1,21.0,0.6730827309474292,9,160.0
340.0,-2.5,0,0,0.0,0,0.0,0.0,0,38,0,10,109,147,0,206.0,5.421052631578948,8.325203612585815,4,68.0,0.338675803606956,4,81.0,0.47414721480287214,1,31.0,0.49239662287017966,1,26.0,0.6487063016925583,10,206.0
345.0,-3.0,0,0,0.0,0,0.0,0.0,0,35,0,12,113,148,0,265.0,7.571428571428571,7.761595417506057,5,92.0,0.05565825725571196,5,106.0,0.4988466020190292,1,36.0,0.0,1,31.0,0.6446593528135571,12,265.0
350.0,-3.25,0,0,0.0,0,0.0,0.0,0,30,0,13,119,149,0,326.0,10.866666666666667,6.694018840160111,6,118.0,1.400230141373601e-05,5,131.0,0.2566884940592575,1,41.0,0.4833576377465794,1,36.0,0.49127330380248546,13,326.0
355.0,-4.0,0,0,0.0,0,0.0,0.0,0,26,0,16,124,150,0,399.0,15.346153846153847,4.054318698745541,6,148.0,0.0,8,164.0,0.10225420610622123,1,46.0,0.47444677114725514,1,41.0,0.021104176988282045,16,399.0
