step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
435.0,-0.2325000000000001,19,32,0,21,149,181,0,751.0,23.46875,3.4740167176575607,0,0.0,0.719404644241128,20,930.0,0.04513830635412045,0,0.0,0.8363727294689138,1,4.0,0.32613186642934117,21,934.0
440.0,-0.24749999999999994,20,34,0,21,149,183,0,850.0,25.0,2.7549329798262154,0,0.0,0.6379093313167704,21,1031.0,0.000146027063084012,0,0.0,0.014808370326063042,0,2.0,0.31183978904416004,21,1033.0
445.0,-0.27499999999999974,21,32,0,22,151,183,0,960.0,30.0,3.3708413970153854,0,0.0,0.6615599682079057,21,1136.0,0.0,1,7.0,0.6315130405758725,0,0.0,0.9987229465745215,22,1143.0
450.0,-0.25000000000000017,22,32,0,21,151,183,0,1060.0,33.125,2.9912287653143315,0,0.0,0.13869068961336523,21,1241.0,0.0,0,2.0,0.8617627210369463,0,0.0,0.6481961180673296,21,1243.0
455.0,-0.2800000000000001,23,32,0,23,153,185,0,1172.0,36.625,3.3633911667547594,1,5.0,0.49205068370233107,21,1348.0,0.07053465989112122,0,0.0,0.8651999648678643,1,2.0,0.002264317987528842,23,1355.0
460.0,-0.25250000000000006,24,32,0,23,154,186,0,1273.0,39.78125,2.8311990191911964,0,0.0,0.8772635873721789,22,1455.0,0.0007083039205334982,1,1.0,0.005852922009432887,0,0.0,1.0,23,1456.0
465.0,0.0075000000000003016,25,34,0,22,155,189,0,1051.0,30.91176470588235,3.670606845359283,1,1.0,0.71121593793495,20,1444.0,0.016867770890476527,1,8.0,0.6370275893041333,0,0.0,0.9950230134602543,22,1453.0
470.0,0.6074999999999998,26,35,0,15,157,192,0,712.0,20.34285714285714,5.2180362153173645,0,0.0,0.878190358787086,15,1208.0,0.041558859063063745,0,2.0,0.9548954134152887,0,0.0,0.5719915376701978,15,1210.0
475.0,0.30250000000000005,27,36,0,13,158,194,0,672.0,18.666666666666668,6.345847901485063,1,3.0,0.8189141560409227,11,1084.0,0.17137549987339143,0,0.0,0.29174680876735365,1,2.0,0.0011530187754067907,13,1089.0
480.0,0.30749999999999994,28,38,0,12,159,197,0,730.0,19.210526315789473,7.6292658976832515,1,8.0,0.7965433235105506,11,958.0,0.22405272757962189,0,0.0,1.0,0,0.0,1.0,12,966.0
